
Scan Time:     2014-12-07 13:56:13
Target File:   J180ND2H.F4
MD5 Checksum:  26e8d41213d7ecbe5ea671fc5868462e

DECIMAL       HEXADECIMAL     ENTROPY
--------------------------------------------------------------------------------
1005568       0xF5800         0.917598
1006592       0xF5C00         0.000000
1007616       0xF6000         0.969281
1008640       0xF6400         0.976905
1009664       0xF6800         0.975724
1010688       0xF6C00         0.976460
1011712       0xF7000         0.794861
1012736       0xF7400         0.000000
1013760       0xF7800         0.000000
1014784       0xF7C00         0.000000
1015808       0xF8000         0.976293
1016832       0xF8400         0.968966
1017856       0xF8800         0.973342
1018880       0xF8C00         0.978997
1019904       0xF9000         0.975384
1020928       0xF9400         0.976439
1021952       0xF9800         0.978142
1022976       0xF9C00         0.975263
1024000       0xFA000         0.977004
1025024       0xFA400         0.976643
1026048       0xFA800         0.977644
1027072       0xFAC00         0.975972
1028096       0xFB000         0.973356
1029120       0xFB400         0.976426
1030144       0xFB800         0.977384
1031168       0xFBC00         0.975272
1032192       0xFC000         0.974934
1033216       0xFC400         0.972595
1034240       0xFC800         0.975908
1035264       0xFCC00         0.976016
1036288       0xFD000         0.977885
1037312       0xFD400         0.974371
1038336       0xFD800         0.976127
1039360       0xFDC00         0.976825
1040384       0xFE000         0.977319
1041408       0xFE400         0.975880
1042432       0xFE800         0.481943
1043456       0xFEC00         0.000000
1044480       0xFF000         0.973662
1045504       0xFF400         0.975806
1046528       0xFF800         0.975860
1047552       0xFFC00         0.979141
1048576       0x100000        0.978983
1049600       0x100400        0.974198
1050624       0x100800        0.977354
1051648       0x100C00        0.982401
1052672       0x101000        0.975558
1053696       0x101400        0.976671
1054720       0x101800        0.973222
1055744       0x101C00        0.977186
1056768       0x102000        0.979774
1057792       0x102400        0.972946
1058816       0x102800        0.975419
1059840       0x102C00        0.970425
1060864       0x103000        0.969145
1061888       0x103400        0.979283
1062912       0x103800        0.978433
1063936       0x103C00        0.974943
1064960       0x104000        0.980684
1065984       0x104400        0.976501
1067008       0x104800        0.975031
1068032       0x104C00        0.978019
1069056       0x105000        0.973483
1070080       0x105400        0.976370
1071104       0x105800        0.979854
1072128       0x105C00        0.979459
1073152       0x106000        0.979476
1074176       0x106400        0.971024
1075200       0x106800        0.976744
1076224       0x106C00        0.977215
1077248       0x107000        0.973719
1078272       0x107400        0.976089
1079296       0x107800        0.977006
1080320       0x107C00        0.971628
1081344       0x108000        0.975727
1082368       0x108400        0.976706
1083392       0x108800        0.977004
1084416       0x108C00        0.977079
1085440       0x109000        0.975704
1086464       0x109400        0.974549
1087488       0x109800        0.973151
1088512       0x109C00        0.972423
1089536       0x10A000        0.977097
1090560       0x10A400        0.978582
1091584       0x10A800        0.978368
1092608       0x10AC00        0.974466
1093632       0x10B000        0.980506
1094656       0x10B400        0.975347
1095680       0x10B800        0.975549
1096704       0x10BC00        0.974703
1097728       0x10C000        0.974436
1098752       0x10C400        0.975507
1099776       0x10C800        0.976521
1100800       0x10CC00        0.978615
1101824       0x10D000        0.974170
1102848       0x10D400        0.976800
1103872       0x10D800        0.973173
1104896       0x10DC00        0.978052
1105920       0x10E000        0.970930
1106944       0x10E400        0.975008
1107968       0x10E800        0.975864
1108992       0x10EC00        0.974888
1110016       0x10F000        0.979594
1111040       0x10F400        0.975487
1112064       0x10F800        0.979050
1113088       0x10FC00        0.976360
1114112       0x110000        0.976539
1115136       0x110400        0.972906
1116160       0x110800        0.974923
1117184       0x110C00        0.975892
1118208       0x111000        0.976457
1119232       0x111400        0.976744
1120256       0x111800        0.974389
1121280       0x111C00        0.976069
1122304       0x112000        0.976460
1123328       0x112400        0.977735
1124352       0x112800        0.973551
1125376       0x112C00        0.973815
1126400       0x113000        0.975051
1127424       0x113400        0.979008
1128448       0x113800        0.972056
1129472       0x113C00        0.975245
1130496       0x114000        0.975449
1131520       0x114400        0.977754
1132544       0x114800        0.981187
1133568       0x114C00        0.971655
1134592       0x115000        0.976586
1135616       0x115400        0.976235
1136640       0x115800        0.976721
1137664       0x115C00        0.979431
1138688       0x116000        0.981395
1139712       0x116400        0.974892
1140736       0x116800        0.973382
1141760       0x116C00        0.972953
1142784       0x117000        0.976283
1143808       0x117400        0.974969
1144832       0x117800        0.977234
1145856       0x117C00        0.977009
1146880       0x118000        0.975560
1147904       0x118400        0.977493
1148928       0x118800        0.977044
1149952       0x118C00        0.976501
1150976       0x119000        0.973935
1152000       0x119400        0.976170
1153024       0x119800        0.974482
1154048       0x119C00        0.974392
1155072       0x11A000        0.036259
1156096       0x11A400        0.000000
1157120       0x11A800        0.000000
1158144       0x11AC00        0.000000
1159168       0x11B000        0.973304
1160192       0x11B400        0.976160
1161216       0x11B800        0.973633
1162240       0x11BC00        0.971596
1163264       0x11C000        0.976602
1164288       0x11C400        0.968381
1165312       0x11C800        0.977110
1166336       0x11CC00        0.977376
1167360       0x11D000        0.974577
1168384       0x11D400        0.973363
1169408       0x11D800        0.975197
1170432       0x11DC00        0.979653
1171456       0x11E000        0.978929
1172480       0x11E400        0.974815
1173504       0x11E800        0.973853
1174528       0x11EC00        0.976153
1175552       0x11F000        0.979428
